DEBUG - 2024-08-06 10:30:36,797 - jm_logger.property - The id 2169594342288 is used for length
DEBUG - 2024-08-06 10:30:36,797 - jm_logger.property - The id 2169594342608 is used for title
DEBUG - 2024-08-06 10:30:36,797 - jm_logger.property - The id 2169594342928 is used for description
DEBUG - 2024-08-06 10:30:36,801 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1ed3-ccd3-7962-8000-f2e3ff69c3cd
DEBUG - 2024-08-06 10:30:36,806 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:30:36.801656+00:00
INFO - 2024-08-06 10:30:36,806 - jm_logger.event - Created event: id=066b1ed3-ccd3-7962-8000-f2e3ff69c3cd, title=Test
INFO - 2024-08-06 10:31:00,301 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:31:00,302 - jm_logger.property - The id 1901226827408 is used for jm_key
DEBUG - 2024-08-06 10:31:00,302 - jm_logger.property - The id 1901226827344 is used for creation_date
DEBUG - 2024-08-06 10:31:00,302 - jm_logger.property - The id 1901226724880 is used for start
DEBUG - 2024-08-06 10:31:00,302 - jm_logger.property - The id 1901226726288 is used for length
DEBUG - 2024-08-06 10:31:00,302 - jm_logger.property - The id 1901226726224 is used for title
DEBUG - 2024-08-06 10:31:00,302 - jm_logger.property - The id 1901226727632 is used for description
INFO - 2024-08-06 10:31:06,711 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:31:06,711 - jm_logger.property - The id 2237141492112 is used for jm_key
DEBUG - 2024-08-06 10:31:06,711 - jm_logger.property - The id 2237141641168 is used for creation_date
DEBUG - 2024-08-06 10:31:06,711 - jm_logger.property - The id 2237141641680 is used for start
DEBUG - 2024-08-06 10:31:06,712 - jm_logger.property - The id 2237141642128 is used for length
DEBUG - 2024-08-06 10:31:06,712 - jm_logger.property - The id 2237141642384 is used for title
DEBUG - 2024-08-06 10:31:06,712 - jm_logger.property - The id 2237141642640 is used for description
DEBUG - 2024-08-06 10:31:06,715 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1ed5-ab70-7571-8000-4159452fc8f4
DEBUG - 2024-08-06 10:31:06,719 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:31:06.715850+00:00
INFO - 2024-08-06 10:31:06,719 - jm_logger.event - Created event: id=066b1ed5-ab70-7571-8000-4159452fc8f4, title=Test
INFO - 2024-08-06 10:32:42,263 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:32:42,263 - jm_logger.property - The id 2429291616144 is used for jm_key
DEBUG - 2024-08-06 10:32:42,263 - jm_logger.property - The id 2429291616080 is used for creation_date
DEBUG - 2024-08-06 10:32:42,263 - jm_logger.property - The id 2429291663952 is used for start
DEBUG - 2024-08-06 10:32:42,264 - jm_logger.property - The id 2429291664592 is used for length
DEBUG - 2024-08-06 10:32:42,264 - jm_logger.property - The id 2429291664528 is used for title
DEBUG - 2024-08-06 10:32:42,264 - jm_logger.property - The id 2429291664272 is used for description
INFO - 2024-08-06 10:32:49,250 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:32:49,250 - jm_logger.property - The id 1733054767888 is used for jm_key
DEBUG - 2024-08-06 10:32:49,250 - jm_logger.property - The id 1733054917008 is used for creation_date
DEBUG - 2024-08-06 10:32:49,251 - jm_logger.property - The id 1733054917584 is used for start
DEBUG - 2024-08-06 10:32:49,251 - jm_logger.property - The id 1733054917904 is used for length
DEBUG - 2024-08-06 10:32:49,251 - jm_logger.property - The id 1733054918224 is used for title
DEBUG - 2024-08-06 10:32:49,251 - jm_logger.property - The id 1733054918544 is used for description
DEBUG - 2024-08-06 10:32:49,253 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1edc-140f-7c1d-8000-10fb1978aa76
DEBUG - 2024-08-06 10:32:49,257 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:32:49.253847+00:00
INFO - 2024-08-06 10:32:49,257 - jm_logger.event - Created event: id=066b1edc-140f-7c1d-8000-10fb1978aa76, title=Test
INFO - 2024-08-06 10:35:08,303 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:35:08,303 - jm_logger.property - The id 2179495893776 is used for jm_key
DEBUG - 2024-08-06 10:35:08,303 - jm_logger.property - The id 2179495893712 is used for creation_date
DEBUG - 2024-08-06 10:35:08,303 - jm_logger.property - The id 2179495957200 is used for start
DEBUG - 2024-08-06 10:35:08,303 - jm_logger.property - The id 2179495957008 is used for length
DEBUG - 2024-08-06 10:35:08,303 - jm_logger.property - The id 2179495957328 is used for title
DEBUG - 2024-08-06 10:35:08,303 - jm_logger.property - The id 2179495957648 is used for description
INFO - 2024-08-06 10:35:12,985 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:35:12,985 - jm_logger.property - The id 1433944662608 is used for jm_key
DEBUG - 2024-08-06 10:35:12,985 - jm_logger.property - The id 1433944811280 is used for creation_date
DEBUG - 2024-08-06 10:35:12,985 - jm_logger.property - The id 1433944812432 is used for start
DEBUG - 2024-08-06 10:35:12,985 - jm_logger.property - The id 1433944812752 is used for length
DEBUG - 2024-08-06 10:35:12,985 - jm_logger.property - The id 1433944813008 is used for title
DEBUG - 2024-08-06 10:35:12,986 - jm_logger.property - The id 1433944813264 is used for description
DEBUG - 2024-08-06 10:35:12,988 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1ee5-0fd0-7e34-8000-a47d59ca135a
DEBUG - 2024-08-06 10:35:12,992 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:35:12.989498+00:00
INFO - 2024-08-06 10:35:12,992 - jm_logger.event - Created event: id=066b1ee5-0fd0-7e34-8000-a47d59ca135a, title=Test
INFO - 2024-08-06 10:36:22,731 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:36:22,732 - jm_logger.property - The id 2568867323600 is used for jm_key
DEBUG - 2024-08-06 10:36:22,732 - jm_logger.property - The id 2568867323536 is used for creation_date
DEBUG - 2024-08-06 10:36:22,732 - jm_logger.property - The id 2568867369872 is used for start
DEBUG - 2024-08-06 10:36:22,732 - jm_logger.property - The id 2568867374352 is used for length
DEBUG - 2024-08-06 10:36:22,732 - jm_logger.property - The id 2568867372560 is used for title
DEBUG - 2024-08-06 10:36:22,732 - jm_logger.property - The id 2568867374224 is used for description
INFO - 2024-08-06 10:36:29,516 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:36:29,516 - jm_logger.property - The id 1655368983248 is used for jm_key
DEBUG - 2024-08-06 10:36:29,517 - jm_logger.property - The id 1655369132432 is used for creation_date
DEBUG - 2024-08-06 10:36:29,517 - jm_logger.property - The id 1655369132944 is used for start
DEBUG - 2024-08-06 10:36:29,517 - jm_logger.property - The id 1655369133392 is used for length
DEBUG - 2024-08-06 10:36:29,517 - jm_logger.property - The id 1655369133648 is used for title
DEBUG - 2024-08-06 10:36:29,517 - jm_logger.property - The id 1655369133968 is used for description
DEBUG - 2024-08-06 10:36:29,520 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1ee9-d84e-78eb-8000-e4ed249897f3
DEBUG - 2024-08-06 10:36:29,523 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:36:29.520167+00:00
INFO - 2024-08-06 10:36:29,523 - jm_logger.event - Created event: id=066b1ee9-d84e-78eb-8000-e4ed249897f3, title=Test
INFO - 2024-08-06 10:36:49,985 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:36:49,985 - jm_logger.property - The id 2618791499088 is used for jm_key
DEBUG - 2024-08-06 10:36:49,985 - jm_logger.property - The id 2618791500752 is used for creation_date
DEBUG - 2024-08-06 10:36:49,985 - jm_logger.property - The id 2618791400400 is used for start
DEBUG - 2024-08-06 10:36:49,985 - jm_logger.property - The id 2618791402512 is used for length
DEBUG - 2024-08-06 10:36:49,985 - jm_logger.property - The id 2618791402704 is used for title
DEBUG - 2024-08-06 10:36:49,985 - jm_logger.property - The id 2618791404112 is used for description
INFO - 2024-08-06 10:36:57,267 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:36:57,267 - jm_logger.property - The id 2348270231056 is used for jm_key
DEBUG - 2024-08-06 10:36:57,268 - jm_logger.property - The id 2348270380112 is used for creation_date
DEBUG - 2024-08-06 10:36:57,268 - jm_logger.property - The id 2348270380560 is used for start
DEBUG - 2024-08-06 10:36:57,268 - jm_logger.property - The id 2348270380880 is used for length
DEBUG - 2024-08-06 10:36:57,268 - jm_logger.property - The id 2348270381200 is used for title
DEBUG - 2024-08-06 10:36:57,268 - jm_logger.property - The id 2348270381520 is used for description
DEBUG - 2024-08-06 10:36:57,270 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eeb-9452-79fe-8000-2034f89f8dbc
DEBUG - 2024-08-06 10:36:57,274 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:36:57.270172+00:00
INFO - 2024-08-06 10:36:57,274 - jm_logger.event - Created event: id=066b1eeb-9452-79fe-8000-2034f89f8dbc, title=Test
INFO - 2024-08-06 10:37:52,440 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 10:37:52,440 - jm_logger.property - The id 1906443180816 is used for jm_key
DEBUG - 2024-08-06 10:37:52,440 - jm_logger.property - The id 1906443313552 is used for creation_date
DEBUG - 2024-08-06 10:37:52,440 - jm_logger.property - The id 1906443314064 is used for start
DEBUG - 2024-08-06 10:37:52,440 - jm_logger.property - The id 1906443314512 is used for length
DEBUG - 2024-08-06 10:37:52,440 - jm_logger.property - The id 1906443314768 is used for title
DEBUG - 2024-08-06 10:37:52,440 - jm_logger.property - The id 1906443315088 is used for description
DEBUG - 2024-08-06 10:37:52,445 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-071f-7fe0-8000-9d1d99fa804f
DEBUG - 2024-08-06 10:37:52,449 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.445310+00:00
INFO - 2024-08-06 10:37:52,449 - jm_logger.event - Created event: id=066b1eef-071f-7fe0-8000-9d1d99fa804f, title=Test
DEBUG - 2024-08-06 10:37:52,455 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0749-70ad-8000-c7ad0f1cbb6c
DEBUG - 2024-08-06 10:37:52,455 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.455332+00:00
INFO - 2024-08-06 10:37:52,455 - jm_logger.event - Created event: id=066b1eef-0749-70ad-8000-c7ad0f1cbb6c, title=Test
DEBUG - 2024-08-06 10:37:52,456 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-074d-71f8-8000-ea850e57685f
DEBUG - 2024-08-06 10:37:52,457 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.457338+00:00
INFO - 2024-08-06 10:37:52,457 - jm_logger.event - Created event: id=066b1eef-074d-71f8-8000-ea850e57685f, title=Test
DEBUG - 2024-08-06 10:37:52,458 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0754-7dc4-8000-3e45e704a9a5
DEBUG - 2024-08-06 10:37:52,458 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.458217+00:00
INFO - 2024-08-06 10:37:52,458 - jm_logger.event - Created event: id=066b1eef-0754-7dc4-8000-3e45e704a9a5, title=TestxTestxTestxTestxTe...
DEBUG - 2024-08-06 10:37:52,459 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0758-7f62-8000-248ba899fde6
DEBUG - 2024-08-06 10:37:52,459 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.459219+00:00
DEBUG - 2024-08-06 10:37:52,461 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0761-792f-8000-e4079f76f5bc
DEBUG - 2024-08-06 10:37:52,461 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.461321+00:00
DEBUG - 2024-08-06 10:37:52,463 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0769-7563-8000-eeabc2bbf8b7
DEBUG - 2024-08-06 10:37:52,463 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.463217+00:00
DEBUG - 2024-08-06 10:37:52,464 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-076d-76f6-8000-1348353a15ff
DEBUG - 2024-08-06 10:37:52,464 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.464217+00:00
DEBUG - 2024-08-06 10:37:52,466 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0775-7a04-8000-c40472470f5a
DEBUG - 2024-08-06 10:37:52,466 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.466217+00:00
DEBUG - 2024-08-06 10:37:52,467 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0779-7b6a-8000-272fabea81c8
DEBUG - 2024-08-06 10:37:52,467 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.467215+00:00
DEBUG - 2024-08-06 10:37:52,468 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-077d-7d07-8000-db649e3d9bdf
DEBUG - 2024-08-06 10:37:52,469 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.468216+00:00
INFO - 2024-08-06 10:37:52,469 - jm_logger.event - Created event: id=066b1eef-077d-7d07-8000-db649e3d9bdf, title=Title
ERROR - 2024-08-06 10:37:52,469 - jm_logger.property - Attempt to set readonly property creation_date
DEBUG - 2024-08-06 10:37:52,470 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b1eef-0786-7027-8000-7296fa9cd293
DEBUG - 2024-08-06 10:37:52,470 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 09:37:52.470217+00:00
INFO - 2024-08-06 10:37:52,470 - jm_logger.event - Created event: id=066b1eef-0786-7027-8000-7296fa9cd293, title=Title
ERROR - 2024-08-06 10:37:52,470 - jm_logger.property - Attempt to set readonly property jm_key
INFO - 2024-08-06 14:55:49,018 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 14:55:49,018 - jm_logger.property - The id 3151503693584 is used for jm_key
DEBUG - 2024-08-06 14:55:49,018 - jm_logger.property - The id 3151503695504 is used for creation_date
DEBUG - 2024-08-06 14:55:49,018 - jm_logger.property - The id 3151503822096 is used for start
DEBUG - 2024-08-06 14:55:49,018 - jm_logger.property - The id 3151503821648 is used for length
DEBUG - 2024-08-06 14:55:49,018 - jm_logger.property - The id 3151503821584 is used for title
DEBUG - 2024-08-06 14:55:49,018 - jm_logger.property - The id 3151503821200 is used for description
INFO - 2024-08-06 14:55:53,845 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 14:55:53,845 - jm_logger.property - The id 1563205078032 is used for jm_key
DEBUG - 2024-08-06 14:55:53,845 - jm_logger.property - The id 1563205161808 is used for creation_date
DEBUG - 2024-08-06 14:55:53,845 - jm_logger.property - The id 1563205162320 is used for start
DEBUG - 2024-08-06 14:55:53,845 - jm_logger.property - The id 1563205162768 is used for length
DEBUG - 2024-08-06 14:55:53,845 - jm_logger.property - The id 1563205163024 is used for title
DEBUG - 2024-08-06 14:55:53,845 - jm_logger.property - The id 1563205163344 is used for description
DEBUG - 2024-08-06 14:55:53,850 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9d9a-7b7a-8000-5610a7cf76fd
DEBUG - 2024-08-06 14:55:53,861 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.850272+00:00
INFO - 2024-08-06 14:55:53,861 - jm_logger.event - Created event: id=066b22b6-9d9a-7b7a-8000-5610a7cf76fd, title=Test
DEBUG - 2024-08-06 14:55:53,869 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9de8-787c-8000-801706b1d3ef
DEBUG - 2024-08-06 14:55:53,869 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.869270+00:00
INFO - 2024-08-06 14:55:53,869 - jm_logger.event - Created event: id=066b22b6-9de8-787c-8000-801706b1d3ef, title=Test
DEBUG - 2024-08-06 14:55:53,871 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9df0-7b86-8000-fafbdce1e1a2
DEBUG - 2024-08-06 14:55:53,871 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.871269+00:00
INFO - 2024-08-06 14:55:53,871 - jm_logger.event - Created event: id=066b22b6-9df0-7b86-8000-fafbdce1e1a2, title=Test
DEBUG - 2024-08-06 14:55:53,872 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9df4-7d05-8000-0fcf52bd0963
DEBUG - 2024-08-06 14:55:53,872 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.872269+00:00
INFO - 2024-08-06 14:55:53,872 - jm_logger.event - Created event: id=066b22b6-9df4-7d05-8000-0fcf52bd0963, title=TestxTestxTestxTestxTe...
DEBUG - 2024-08-06 14:55:53,873 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9df8-7e8b-8000-79490a2579f9
DEBUG - 2024-08-06 14:55:53,873 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.873268+00:00
DEBUG - 2024-08-06 14:55:53,876 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9e05-7935-8000-720a482bdfca
DEBUG - 2024-08-06 14:55:53,876 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.876361+00:00
DEBUG - 2024-08-06 14:55:53,877 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9e09-7946-8000-ec2c68759591
DEBUG - 2024-08-06 14:55:53,877 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.877338+00:00
DEBUG - 2024-08-06 14:55:53,878 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9e0d-78f1-8000-9856d2b3d90e
DEBUG - 2024-08-06 14:55:53,878 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.878310+00:00
DEBUG - 2024-08-06 14:55:53,879 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9e11-7a5f-8000-d98e1e5d0c86
DEBUG - 2024-08-06 14:55:53,879 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.879308+00:00
DEBUG - 2024-08-06 14:55:53,880 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9e15-7941-8000-028e606ec67e
DEBUG - 2024-08-06 14:55:53,880 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.880268+00:00
DEBUG - 2024-08-06 14:55:53,881 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9e19-7ae0-8000-482288185e5b
DEBUG - 2024-08-06 14:55:53,881 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.881269+00:00
INFO - 2024-08-06 14:55:53,881 - jm_logger.event - Created event: id=066b22b6-9e19-7ae0-8000-482288185e5b, title=Title
ERROR - 2024-08-06 14:55:53,881 - jm_logger.property - Attempt to set readonly property creation_date
DEBUG - 2024-08-06 14:55:53,882 - jm_logger.event - This is the __init__ in Keyed: jm_key: 066b22b6-9e1d-7d0b-8000-62ae98b7dc7d
DEBUG - 2024-08-06 14:55:53,882 - jm_logger.event - This is the __init__ in Audited: creation_date = 2024-08-06 13:55:53.882279+00:00
INFO - 2024-08-06 14:55:53,882 - jm_logger.event - Created event: id=066b22b6-9e1d-7d0b-8000-62ae98b7dc7d, title=Title
ERROR - 2024-08-06 14:55:53,882 - jm_logger.property - Attempt to set readonly property jm_key
INFO - 2024-08-06 14:56:47,300 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 14:56:47,300 - jm_logger.property - The id 2741619858128 is used for jm_key
DEBUG - 2024-08-06 14:56:47,300 - jm_logger.property - The id 2741619858384 is used for creation_date
DEBUG - 2024-08-06 14:56:47,300 - jm_logger.property - The id 2741619725456 is used for start
DEBUG - 2024-08-06 14:56:47,300 - jm_logger.property - The id 2741619725328 is used for length
DEBUG - 2024-08-06 14:56:47,300 - jm_logger.property - The id 2741619725264 is used for title
DEBUG - 2024-08-06 14:56:47,300 - jm_logger.property - The id 2741619725008 is used for description
INFO - 2024-08-06 14:56:51,970 - jm_logger - Logger Starting: will log 'DEBUG' messages and above to: log.txt
DEBUG - 2024-08-06 14:56:51,970 - jm_logger.property - The id 2420806736144 is used for jm_key
DEBUG - 2024-08-06 14:56:51,971 - jm_logger.property - The id 2420806835920 is used for creation_date
DEBUG - 2024-08-06 14:56:51,971 - jm_logger.property - The id 2420806836432 is used for start
DEBUG - 2024-08-06 14:56:51,971 - jm_logger.property - The id 2420806836880 is used for length
DEBUG - 2024-08-06 14:56:51,971 - jm_logger.property - The id 2420806837136 is used for title
